post_id	text	date
27	Доброе утро девочки мои☀️👸 💥💥💥ВНИМАНИЕ💥💥💥 🔥ВЕСЬ АПРЕЛЬ СКИДКА НА КЕРАТИН 20%🔥 Преимущества кератина: ✅Мгновенный результат👍 ✅Без едкого запаха😷 ✅Не содержит вредных компонентов☁ ✅Увеличивает плотность волоса💎 ✅Сохраняет объем💎 ✅Выпрямляет мелкие кудри на 80%💎 ✅Долговременный эффект 3-6 месяцев😍👌 ✅Подходит для любого типа волос.👸🏽👸🏼👸🏻 ✅укладка держится дольше а влажная погода теперь не помеха 🌧☔️⛈ ✅Активный состав💆 ✅Экстракты масел экзотических растений, обладающие восстанавливающими свойствами, комплекс минералов и антиоксидантов для защиты волос от воздействий неблагоприятных климатических факторов (повышенная влажность, УФ-излучение, холод и т.д.), пантенол и кератин — для эффективного выпрямления на срок от 3 до 6 месяцев.🌸 ✅Натуральный и безопасный состав, который не нужно выдерживать 72 часа после процедуры.⌚🙅 ✅возможен выезд на дом🚘 Все вопросы в ЛС, Viber или WhatsApp +79634789111	2016-04-08 07:55:37
28	#луковка моя😻#тимасына #тимошику1_4 💛	2016-04-07 07:36:18
29	"Девочки мои🎀👯  Я освоила новую профессию😍✌️теперь я сертифицированный специалист по ""кератиновому выпрямлению и восстановлению волос"",""ботокс для волос""и ""реконструкции кончиков волос""💆💎 составом класса люкс Trissola👍👌преимущество кератина этой марки,в том что средство смывается сразу☝и вам не нужно будет ходить несколько дней с составом на волосах❗️❗️❗️результат мы сможем увидеть с вами вместе💎💎💎  На улице весна 🌸🌷 пора снимать шапки 💂🙍и обновлять свои волосы после долгой зимы✂️🙅❌ Я вам в этом помогу💆🙆💁💯 ✅возможен выезд на дом🚘 Все вопросы в ЛС, Viber или WhatsApp +79634789111"	2016-04-05 10:59:44
30	Нам сегодня #16месяцев 1️⃣год4️⃣мес 🎉 #люблюпупсика #тимасына #тимошику1_4 ❤️	2016-04-02 23:12:32
31		2016-03-29 13:51:12
32	Не все детям в ленте светиться 😄🌺 #матьдвоихдетей ✌️	2016-03-23 21:08:48
33	#деньрождениеувалюшки @tivireva 💃🎉👯	2016-03-05 21:31:12
34	#суперспособность  😃👏👏👏	2016-03-03 10:52:54
35	#африка 👳🏿🙈😄  @ Магнитогорский цирк	2016-02-21 15:44:50
36	😘 @ Магнитогорский цирк	2016-02-21 15:39:28
37	#сднемсвятоговалентина ❤️ люблю тебя @chupa__chucksin 💏	2016-02-14 10:16:14
38	Что то я немножечко не в себе 😤	2016-02-09 12:16:15
39	#моесокровище 💎 #тимасына #тимошику1_1	2016-01-26 17:32:14
40	#крещение2016 маленькие моржики @sonka38  😘 @ Русские Бани На Малиновой	2016-01-19 19:57:13
41	#сновымгодом2016 🐒🎄🎉#тимаснеговик ⛄️ #тимошику1_1	2015-12-31 23:00:43
42	Моё солнышко рыжее🌞☀️🔥 с днём рождения любовь моя 💝🎉 такой взрослый прям не верится 😱😃😘😘😘	2015-12-26 00:20:48
43		2015-12-24 11:15:51
44	ПозитиФчик мой😎😄 #тимасына #тимошику1 💚	2015-12-19 10:47:00
45	😱😱😏😂😂😂❤️ Один товарищ решил проверить, любит ли его жена, и написал ей прощальное письмо о том, что он якобы уходит от нее. Он положил записку на тумбочку, а сам спрятался под кроватью в ожидании жены.   Муж понимал, что это несколько детский поступок, но он должен был знать, что чувствует к нему жена. Он надеялся услышать, как она расстроится, начнет плакать, звонить знакомым…   Когда жена, наконец, пришла домой, она увидела письмо и прочитала его.  Через несколько минут молчания, она взяла ручку и начала что-то приписывать в письме. Затем она переоделась, насвистывая веселые мелодии, подпевая и пританцовывая на месте. Она была скорее счастлива, нежели чем расстроена и подавлена.   Муж был шокирован. Но все становилось еще хуже.   Жена взяла телефон и набрала номер. Муж прислушивался, как жена с кем-то говорила по телефону:   — Привет, дорогой. Я уже собралась и выезжаю к тебе. Что касается этого дурака, я наконец-то довела его, и он ушел. И как я только могла выйти замуж за него? Жаль, что мы не встретились с тобой раньше. Увидимся, милый!   Она повесила трубку и вышла и комнаты.  Через некоторое время муж услышал, как открылась и закрылась входная дверь, — жена ушла… Расстроенный и со слезами на глазах, он вылез из-под кровати и принялся читать, что жена приписала в письме.   Сквозь слезы он прочел: «Я вижу твои ноги, торчащие из-под кровати. Я в магазин за хлебом».	2015-12-18 10:51:57
46	🎠🎈🐒🎉	2015-12-08 09:43:47
47	🌤❄️☃	2015-12-04 13:44:49
48	Наш первый торт🎂 вкусный ооочень👍 #тимошке #1годик  https://www.instagram.com/p/-zLwkzs_ZMgyVCU-cox-bla2ued6tu6oUsLUs0/	2015-12-02 21:37:33
49	А вот и именинник собственной персоной👑 1⃣2⃣мес♐️🚼😘 нам уже целый год 🎉 🎂#тимофейденисович #совсембольшой #1годик #одингод #12месяцев https://www.instagram.com/p/-zLAlJs_XpUgUXx8KPIe7Q_XG-Yi4CRFlZ4vk0/	2015-12-02 21:31:02
50	Мои постарались ☺️😍 #сднемматери 🌺	2015-11-29 10:56:47
51	Я мама самых лучших пацанов👬😍 всех мамочек и бабуличек с праздником 💐 любите и берегите своих деток😘	2015-11-29 10:43:24
52	Клевая штука #4moms #mommaroo 😍👍	2015-11-24 21:37:23
53		2015-11-14 23:10:32
54	#корпаративчик #друзья #коллеги #ресторанбаку ✌️💃👯	2015-11-14 12:42:58
55	Царствия тебе небесного моя родная😢🙏 моя крутая бабуля😎	2015-11-10 11:49:06
56	Ну наконец то снег🌨❄️ #первыйснег сын в шоке 😄	2015-11-06 15:27:11
57	А нам сегодня 1️⃣1️⃣мес ♐️🚼,начался отчёт до нашей первой главной даты #скорогодик 😍👏у нас сегодня двойной праздник😍 потом расскажу😄 день был насыщенный 🎈поэтому циферка на скорую руку из наших любимых сушек🍩 #11месяцев #тимасына #сладусик #Тимофейденисович #тима #сладкиймальчик 🍭🎉👼🍰	2015-11-02 20:12:30
58	Уехал в Оренбург играть 🏆🏅👏 #врединамоя #старшийсын #степашка 😍😘	2015-10-31 12:18:11
59	#важный 😄 #нашновыйтранспорт 🚲 #inglesinatrilogy ✌️	2015-10-24 15:23:09
60	Купили пупсика 😄	2015-10-21 18:45:43
61	Сегодня год как нет тебя с нами😢 Помним,любим и никогда не забудем😘 🙏🙏🙏	2015-10-04 07:05:00
62	1⃣0⃣ месяцев #счастья 🚼♐️🍁🍂🍃 #десятьмесяцев #10месяцев #Тимофейденисович #сладусик #моймалыш 🍭🎂🎁🎉	2015-10-02 16:56:33
63	Доброе утро☀️✌ хохотушка моя😍😘 #тимасына  #тима #тим #сладкиймальчик #любимка #маминарадость #папинагордость  @ Горнолыжный Курорт Абзаково	2015-10-01 06:24:11
64	😂😂😂	2015-09-26 12:50:08
65	@boutique_minniemickey 🎉	2015-09-20 06:24:37
66	Спасибо систер @alenka82s  что навестили моего спортсмена💋завтра с нетерпением ждем его дома 😍#футболисты #магнитогорскчелябинск #мальчишкинаши 👟⚽️ @ Арбат г. Челябинск	2015-09-19 22:05:28
67	Пока со стороны наблюдаем за детишками🎠 скоро будем покорять карусели 🎡✌️☺️ #космоленд	2015-09-14 13:05:28
68	😆	2015-09-11 07:52:54
69	#сладусик 🍭🍫🍬😘 @ Континент Магнитогорск	2015-09-10 21:27:09
70	#ку_ку 😍 😄	2015-09-06 09:22:17
71	9⃣мес в животике,9⃣мес вне животика 👼🙏♐️🚼 #тимасына #Тимофейденисович #совсембольшой #сладкиймальчик #маминарадость #папинагордость 🍭🍓🎂😍	2015-09-02 18:32:42
72	Мой сын очень рад новому учебному году 😆 #Степан #сновавшколу #5а #трудовыебудни 💐📚✏️📐😁	2015-09-01 13:31:54
73	Еще немного моих пацанов 😄✌️💛💚💙 #моимальчишки 😍 @ Эко Парк	2015-08-30 21:18:00
74	#моимальчишки 💪 #люблюнемогу 💚💙💛 @ Эко Парк	2015-08-30 17:54:50
75	Соскучились по сыну😘 хорошо ему там 🙏 #карагайка2015 🌲🌳🍄☀️	2015-08-12 20:35:50
76	#карагайка2015 ⛅️🐝🐜🐞🍔😄	2015-08-12 20:31:00
77	Это должен был быть шедевр 8⃣🍉😆 но так как съемки происходили на берегу озера в 30 градусов жары ☀️🔥 ребенок был не рад этому,да и мы с моими любимыми друзьями особо не блеснули фантазией 🙈😝 ну как то так,ура нам #восемьмесяцев #8месяцев #тимасына #сладкий мальчик 🍉🎉🎂 @ Озеро Банное, Башкирия	2015-08-02 14:55:51
78	#красавчикмой 😎 #степка #старшийсын #совсембольшой 😍💋	2015-08-01 12:06:32
79	Мои #любименькие 😍😘	2015-07-28 12:23:36
