post_id	text	date
13	Это мой дедушка Чуриков Александр Фёдорович! Спасибо, что подарил нам мирное небо над головой! Любим. Помним.#ветеранывлицах#9маяденьпобеды#вов71#мойдедмойгерой#мойдедвоевал#мойдедвоевалгоржусьпрошелвсювойнувернулсяживой#	2016-05-09 11:56:09
14	Сегодня на митинге в толпе людей заметила вот этого дедушку, и мурашки пошли по коже. Хочу пожелать всем ветеранам здоровья и как можно дольше жить на земле, которой вы подарили мир!#митинг9мая#вов71#9маяденьпобеды#ветеранывлицах#	2016-05-09 11:52:15
15	Будьте как дети! Им не важно мнение людей, они всегда радуются жизни...👼🙈#варюшазаюша🐰#моя❤#селфитайм#девочкитакиедевочки👯#варюшанадюшаиЯ#	2016-05-07 09:02:08
16	Мы не знаем, что будет завтра: наше дело - быть счастливыми сегодня.🙌🏼#моя❤#мояродная#варюшавеселится#варюшазаюша🐰#	2016-05-07 08:51:25
17	Гули наши#варюшазаюша🐰#мояроднаядевочка#люблюнемогу #моякрошка#	2016-05-06 16:41:19
18	Как вот этот маленький голубоглазый красавчик 👼😍 может манипулировать взрослой тётей? Может кто объяснит мне?😂#smurfik_nik#прыгаемнамячике#едимпеченьку🍪#тролимксю#люблюего#мойNik❤️#	2016-05-05 07:53:32
19	Доброе утро друзья😘 #селфитайм#наработусутрапораньше#	2016-05-04 07:37:45
20	Вот вам и май месяц😂#майскиепраздники#садимкартошкуанепечень💪🏼#	2016-05-02 20:41:47
21	Акция! Приходи на демонстрацию шарик получи в подарок😂👫🎈#первое_мая#пасха#селфисмужем#христосвоскресе🙏	2016-05-01 13:55:20
22	Идём на танцы💃👯💃#моя❤#моядевочка#мояродная#моялюбимая#варюшавеселится#🙈😜#варюшазаюша🐰#	2016-04-29 08:31:00
23	Купи мне шляпку😂🙈#моякрошка#люблюнемогу#мояроднаядевочка#варюшазаюша🐰#	2016-04-25 19:01:29
24	Моя❤️#моякрошка#люблюнемогу#мояроднаядевочка#варюшазаюша🐰#	2016-04-22 18:30:59
25	Селфи девочки👩‍❤️‍👩#селфимания#люблюнемогу#моякрошка#мояродная#	2016-04-13 18:25:50
26	#селфимания#передработой#святоедело#	2016-04-13 09:00:25
27	Моя💜#алиса#моякотя#люблюнемогу#лапыкверхувсенормально#	2016-04-07 15:06:38
28	Что то давно меня в ленте небыло🙃#вотаная#чтобнезабыли#какявыгляжуутром#🙈😘	2016-04-05 13:07:24
29	8 марта#весна#тюльпаны#девочкиэтолюбят#девочкидовольны#	2016-03-10 07:15:36
30	8 марта#моидевочки#моякровь#моялюбовь#моясестра#моякрошка#	2016-03-10 07:10:00
31		2016-02-14 20:35:16
32		2016-02-14 09:40:52
33	💜14.02.2014💜 мы создали семью👰💍👦🏼 и вот наша вторая годовщина💜 дорогой муж хочу поздравить тебя с Днём Святого Валентина ведь этот праздник для нас особенный💜 Люблю тебя очень- очень💜💜💜	2016-02-14 08:56:53
34	Дорогие друзья !!! ✌🏼Добро пожаловать ✌🏼https://m.vk.com/id343690491 к нам на страничку с самыми оригинальными, но практичными подарками! 🎁😍 Для заказа и по всем вопросам пишите в ЛС или 8-951-439-56-35 what's app, viber Все подарки делаю с учётом всех Ваших пожеланий! За репост буду благодарна))	2016-01-19 06:11:45
35	Привет первая рабочая неделя в этом году🐒🐒🐒#2016#рабочиипроцесспошел#	2016-01-11 06:12:36
36	Подарки упакованы и ждут своих обладателей🐵🎁. Всех с наступающим🐒🐒🐒#2015# новыйгод2016#	2015-12-31 18:35:23
37	В этот день скажу тебе я, Муж любимый, не тая, В целом мире не сумею Отыскать родней тебя!  И сегодня в День Рождения От души я говорю! Самый лучший ты на свете! Очень я тебя люблю!  😘❤️🎊🎉	2015-12-30 06:40:19
38	Сегодня я проснулась в хорошем настроении, а всё почему??? Правильно, потому что пятница😜желаю всем доброго утра!😘	2015-12-04 08:01:13
39	Редкое селфи с мужем👫💑❤️#моймоя#мужижена #Efanovy#	2015-11-28 10:10:29
40	My love👭❤️💋#моялюбовь#моякровь#моядевочкабомба#моясмешнуля#	2015-11-11 13:58:14
41	😭😭😭	2015-11-01 16:14:08
42	Если я решила ничего не делать, меня уже не остановить🐱#котэ#Папаайс#белыйкот#	2015-11-01 08:57:32
43	Пападочь#точьвточь#котэ#моилюбимые#	2015-10-30 21:30:09
44	Пока муж на работе😹😻😽#кискис#кисаалиса#котайс#особаялюбовь#МОЯКОТЯ#ПАПАДОЧЬ#точьвточь#	2015-10-25 20:06:32
45	Все девочки любят Селфи😽#иалисатоже#МОЯКОТЯ#особаялюбовь#кисаалиса#кискис#	2015-10-25 19:43:09
46	У меня все при деле😂👫#БРАТСЕСТРА#тетямотя#Люблювасмоикозявки#❤️💋 @ Магнитогорск Урал	2015-10-22 11:11:28
47	Ещё раз огромное спасибо за поздравления всем кто помнит#10.10.# и кому напомнил контакт☺️#подаркинаденьрождения#цветыотлюбимых#😘😘😘	2015-10-11 20:51:05
48	Спасибо, что всегда со мной❤️💋🐰#деньваренья#заяцвподарок#подаркинаденьрождения#	2015-10-11 20:43:56
49		2015-10-10 23:36:44
50	Спасибо всем за поздравления🎉🎊Всех 💋 и ❤️#деньмоегорождения#	2015-10-10 10:50:43
51	Осень😂😂😂❄️❄️❄️🏂🎿🚛 @ Ворошилова	2015-10-09 08:35:44
52	Заранее не поздравляю, но ... Спасибо огромное мой мужской коллектив 👮🏻💪🏻😘#деньваренья#будетзавтра#аподаркиужесегодня#однадевочкасредипарней# @ Ворошилова	2015-10-09 08:02:56
53	Тебе два года, зайчик,🐰 Красивый, умный мальчик!👦🏼 Большой такой, смышленый, Смешливый, одаренный! Родителям не в тягость, А только лишь на радость! Приветливый, пригожий, Какой же ты хороший! Расти здоровым, крепким, Грусти ты крайне редко, И будь послушным самым, Будь счастьем папы с мамой!👪 с днём рождения 🌞🎉🎊🎈🎁🎂❤️❤️❤️💋💋💋	2015-10-08 07:26:50
54	Любимому человеку можно простить все, вопрос лишь в тoм - останется ли он после этoго любимым#чернобелое#настроениеосень#	2015-10-07 11:43:25
55	#животныймир#детисчастливы#животныеидети#🐊	2015-10-06 08:19:02
56	#девочкинырадости#детисчастливы#животныймир#🐒🐵🙈🙉🙊 @ Континент Магнитогорск	2015-10-06 08:15:51
